ride_id,driver_id,passenger_id,pickup_datetime,dropoff_datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,fare_amount,tip_amount,surge_multiplier,ride_status
RIDE00031148,DRV001142,PAS000084,2026-04-30 10:24:00,2026-04-30 10:35:00,37.747612,-122.423253,37.812663,-122.419391,18.47,5.0,1.0,completed
RIDE00031149,DRV000768,PAS000960,2026-04-30 18:46:00,,37.808475,-122.438957,,,0.0,0.0,1.0,cancelled
RIDE00031150,DRV000750,PAS001645,2026-04-30 14:26:00,,37.779654,-122.441094,,,0.0,0.0,1.0,cancelled
RIDE00031151,DRV000217,PAS001825,2026-04-30 17:55:00,2026-04-30 18:04:00,37.759896,-122.392886,37.763427,-122.426872,10.47,0.0,1.0,completed
RIDE00031152,DRV000442,PAS002275,2026-04-30 15:31:00,2026-04-30 15:36:00,37.769912,-122.400392,37.784688,-122.410858,7.3,0.0,1.0,completed
RIDE00031153,DRV001201,PAS001765,2026-04-30 21:42:00,2026-04-30 21:47:00,37.803942,-122.396924,37.785469,-122.415671,11.87,0.0,1.38,completed
RIDE00031154,DRV000856,PAS004199,2026-04-30 07:00:00,2026-04-30 07:20:00,37.82035,-122.274455,37.798118,-122.396162,34.08,0.0,1.23,completed
RIDE00031155,DRV000467,PAS003254,2026-04-30 05:06:00,2026-04-30 05:16:00,37.882862,-122.288988,37.866741,-122.265393,10.29,0.0,1.0,completed
RIDE00031156,DRV000305,PAS000280,2026-04-30 17:11:00,2026-04-30 17:20:00,37.857532,-122.289674,37.882735,-122.279421,20.39,0.0,1.97,completed
RIDE00031157,DRV000813,PAS000047,2026-04-30 17:33:00,2026-04-30 18:11:00,37.757918,-122.405199,37.882689,-122.263217,46.55,10.0,1.0,completed
RIDE00031158,DRV001962,PAS002094,2026-04-30 14:11:00,2026-04-30 15:38:00,37.372051,-122.081686,37.761149,-122.426381,142.92,31.0,1.18,completed
RIDE00031159,DRV000052,PAS004443,2026-04-30 14:30:00,2026-04-30 14:35:00,37.7631,-122.425635,37.784498,-122.426584,8.17,0.0,1.0,completed
RIDE00031160,DRV001223,PAS004752,2026-04-30 07:03:00,2026-04-30 08:47:00,37.459888,-122.125331,37.750679,-122.427503,106.99,18.0,1.0,completed
RIDE00031161,DRV001860,PAS004580,2026-04-30 19:28:00,2026-04-30 20:04:00,37.774204,-122.426103,37.879324,-122.276846,66.94,10.0,1.52,completed
RIDE00031162,DRV001055,PAS000296,2026-04-30 13:36:00,2026-04-30 13:45:00,37.767063,-122.440724,37.747681,-122.451174,9.3,2.0,1.0,completed
RIDE00031163,DRV000626,PAS001263,2026-04-30 19:19:00,2026-04-30 19:24:00,37.809643,-122.395349,37.807218,-122.428306,9.09,0.0,1.0,completed
RIDE00031164,DRV000588,PAS000357,2026-04-30 09:29:00,2026-04-30 10:01:00,37.779782,-122.452259,37.874223,-122.25692,47.3,0.0,1.0,completed
RIDE00031165,DRV000592,PAS002911,2026-04-30 07:16:00,2026-04-30 07:25:00,37.752497,-122.443812,37.774641,-122.428838,10.09,2.0,1.0,completed
RIDE00031166,DRV000521,PAS001555,2026-04-30 07:23:00,,37.810476,-122.276455,,,0.0,0.0,2.04,cancelled
RIDE00031167,DRV000548,PAS001709,2026-04-30 12:49:00,2026-04-30 12:54:00,37.775072,-122.417717,37.77131,-122.431207,6.88,1.0,1.11,completed
RIDE00031168,DRV000634,PAS001917,2026-04-30 17:50:00,2026-04-30 17:55:00,37.789196,-122.392484,37.792285,-122.422792,8.7,1.0,1.0,completed
RIDE00031169,DRV000860,PAS000798,2026-04-30 10:02:00,2026-04-30 11:06:00,37.853678,-122.266147,37.381302,-122.084862,117.77,14.0,1.0,completed
RIDE00031170,DRV001238,PAS001432,2026-04-30 23:22:00,2026-04-30 23:32:00,37.81009,-122.396232,37.821683,-122.397436,7.76,1.0,1.0,completed
RIDE00031171,DRV000566,PAS001985,2026-04-30 15:08:00,2026-04-30 15:32:00,37.803459,-122.283756,37.772975,-122.460095,37.46,6.0,1.0,completed
RIDE00031172,DRV001586,PAS003999,2026-04-30 16:02:00,2026-04-30 16:14:00,37.786443,-122.460891,37.768882,-122.408454,14.86,3.0,1.0,completed
RIDE00031173,DRV001301,PAS002833,2026-04-30 07:01:00,2026-04-30 07:22:00,37.744758,-122.402771,37.806649,-122.442432,35.01,0.0,1.57,completed
RIDE00031174,DRV000915,PAS002783,2026-04-30 23:30:00,2026-04-30 23:35:00,37.777854,-122.439978,37.773834,-122.447184,5.36,1.0,1.0,completed
RIDE00031175,DRV000199,PAS002256,2026-04-30 08:13:00,2026-04-30 08:18:00,37.782444,-122.420401,37.766571,-122.43305,7.65,0.0,1.0,completed
RIDE00031176,DRV001511,PAS001222,2026-04-30 18:02:00,2026-04-30 18:16:00,37.759198,-122.401088,37.806652,-122.410939,16.06,0.0,1.0,completed
RIDE00031177,DRV000243,PAS001676,2026-04-30 18:18:00,2026-04-30 18:57:00,37.863265,-122.285438,37.806448,-122.452081,42.09,0.0,1.0,completed
RIDE00031178,DRV000222,PAS004770,2026-04-30 17:55:00,2026-04-30 18:02:00,37.777512,-122.442399,37.790398,-122.443137,7.11,0.0,1.0,completed
RIDE00031179,DRV000029,PAS003863,2026-04-30 16:19:00,2026-04-30 16:31:00,37.745364,-122.411651,37.750792,-122.424451,8.33,2.0,1.0,completed
RIDE00031180,DRV001913,PAS002444,2026-04-30 06:04:00,2026-04-30 06:09:00,37.787962,-122.401174,37.764767,-122.421025,9.45,0.0,1.0,completed
RIDE00031181,DRV000634,PAS003237,2026-04-30 09:22:00,2026-04-30 10:19:00,37.443735,-122.136841,37.777672,-122.426111,98.41,12.0,1.0,completed
RIDE00031182,DRV001879,PAS000410,2026-04-30 20:36:00,2026-04-30 20:45:00,37.786961,-122.419236,37.780826,-122.412611,6.77,1.0,1.0,completed
RIDE00031183,DRV001553,PAS004970,2026-04-30 17:19:00,2026-04-30 17:33:00,37.742954,-122.408226,37.787192,-122.449908,44.98,0.0,2.58,completed
RIDE00031184,DRV000913,PAS003138,2026-04-30 07:35:00,2026-04-30 07:43:00,37.800188,-122.420309,37.772868,-122.397046,11.31,0.0,1.0,completed
RIDE00031185,DRV001875,PAS002244,2026-04-30 19:10:00,2026-04-30 20:54:00,37.425124,-122.144368,37.765012,-122.454647,115.33,0.0,1.0,completed
RIDE00031186,DRV001275,PAS002973,2026-04-30 08:37:00,2026-04-30 08:42:00,37.775896,-122.43922,37.754169,-122.436599,8.25,0.0,1.0,completed
RIDE00031187,DRV000113,PAS000919,2026-04-30 22:37:00,2026-05-01 00:19:00,37.34607,-121.872139,37.778165,-122.399893,150.13,30.0,1.0,completed
RIDE00031188,DRV000491,PAS003399,2026-04-30 16:12:00,2026-04-30 16:20:00,37.774958,-122.409964,37.744535,-122.427316,11.39,0.0,1.0,completed
RIDE00031189,DRV001314,PAS001858,2026-04-30 20:36:00,2026-04-30 21:41:00,37.435805,-122.1421,37.788162,-122.416529,121.03,0.0,1.18,completed
RIDE00031190,DRV000471,PAS003522,2026-04-30 20:36:00,2026-04-30 20:41:00,37.790876,-122.396337,37.820024,-122.422304,10.94,0.0,1.0,completed
RIDE00031191,DRV000911,PAS002998,2026-04-30 16:13:00,2026-04-30 16:36:00,37.796574,-122.414882,37.863963,-122.265704,35.81,4.0,1.0,completed
RIDE00031192,DRV000805,PAS004754,2026-04-30 07:34:00,2026-04-30 07:57:00,37.790486,-122.261567,37.797216,-122.385266,49.82,0.0,1.75,completed
RIDE00031193,DRV001942,PAS004841,2026-04-30 06:54:00,2026-04-30 07:55:00,37.867271,-122.276083,37.442072,-122.150497,105.77,0.0,1.0,completed
RIDE00031194,DRV000102,PAS001214,2026-04-30 09:09:00,2026-04-30 10:32:00,37.760372,-122.428012,37.386689,-122.095467,116.38,14.0,1.0,completed
RIDE00031195,DRV000689,PAS004347,2026-04-30 06:27:00,2026-04-30 06:35:00,37.787867,-122.260205,37.799258,-122.28582,9.42,1.0,1.0,completed
RIDE00031196,DRV001530,PAS002900,2026-04-30 18:56:00,2026-04-30 19:04:00,37.79591,-122.448856,37.818155,-122.442913,13.89,0.0,1.49,completed
RIDE00031197,DRV000911,PAS000179,2026-04-30 13:10:00,2026-04-30 13:15:00,37.760043,-122.406474,37.789313,-122.445906,12.32,0.0,1.0,completed
RIDE00031198,DRV000509,PAS001908,2026-04-30 18:41:00,2026-04-30 18:47:00,37.785749,-122.442981,37.755599,-122.451191,25.86,3.0,2.51,completed
RIDE00031199,DRV000861,PAS002838,2026-04-30 23:43:00,2026-04-30 23:52:00,-97.05634615529755,-122.403827,37.756325,-122.437599,11.93,0.0,1.0,completed
RIDE00031200,DRV000431,PAS004693,2026-04-30 08:17:00,2026-04-30 08:24:00,37.808982,-122.41364,37.777597,-122.435446,11.57,0.0,1.0,completed
RIDE00031201,DRV001931,PAS004225,2026-04-30 08:25:00,2026-04-30 08:35:00,37.782678,-122.421393,37.778439,-122.39663,9.4,2.0,1.0,completed
RIDE00031202,DRV000929,PAS003283,2026-04-30 12:56:00,2026-04-30 13:23:00,37.875819,-122.276597,37.761813,-122.424373,42.35,0.0,1.0,completed
RIDE00031203,DRV001874,PAS001259,2026-04-30 07:42:00,2026-04-30 07:51:00,37.782188,-122.431508,37.799133,-122.394133,11.83,0.0,1.0,completed
RIDE00031204,DRV000709,PAS000785,2026-04-30 13:20:00,2026-04-30 13:32:00,37.773653,-122.402311,37.764347,-122.401196,7.92,1.0,1.0,completed
RIDE00031205,DRV000920,PAS004540,2026-04-30 19:49:00,,37.747703,-122.445507,,,,0.0,1.0,cancelled
RIDE00031206,DRV001427,PAS003170,2026-04-30 10:23:00,2026-04-30 11:04:00,37.328508,-121.893918,37.449465,-122.142333,59.85,0.0,1.0,completed
RIDE00031207,DRV000779,PAS003527,2026-04-30 19:17:00,2026-04-30 19:26:00,37.886968,-122.259965,37.88338,-122.272545,7.25,0.0,1.0,completed
RIDE00031208,DRV001770,PAS002218,2026-04-30 19:59:00,2026-04-30 20:33:00,37.80044,-122.425628,37.798185,-122.266802,37.12,0.0,1.0,completed
RIDE00031209,DRV001447,PAS003625,2026-04-30 21:23:00,2026-04-30 21:28:00,37.776631,-122.452134,37.795305,-122.436791,8.33,0.0,1.0,completed
RIDE00031210,DRV000296,PAS004933,2026-04-30 03:38:00,,37.818248,-122.410139,,,0.0,0.0,1.0,cancelled
RIDE00031211,DRV001804,PAS004211,2026-04-30 19:45:00,2026-04-30 19:51:00,37.762872,-122.422177,37.777082,-122.409498,7.68,0.0,1.0,completed
RIDE00031212,DRV000089,PAS002316,2026-04-30 21:07:00,2026-04-30 21:12:00,37.796367,-122.424433,37.802499,-122.387202,9.85,2.0,1.0,completed
RIDE00031213,DRV001474,PAS001880,2026-04-30 12:32:00,2026-04-30 12:47:00,37.791254,-122.383805,37.820623,-122.269985,,4.0,1.0,completed
RIDE00031214,DRV001527,PAS004870,2026-04-30 19:56:00,2026-04-30 20:01:00,37.763505,-122.409974,37.765231,-122.402849,5.15,1.0,1.0,completed
RIDE00031215,DRV001044,PAS000934,2026-04-30 13:24:00,2026-04-30 13:31:00,37.762962,-122.406295,37.765583,-122.41368,5.85,0.0,1.0,completed
RIDE00031216,DRV001574,PAS003025,2026-04-30 02:26:00,2026-04-30 02:51:00,37.888668,-122.281234,37.77237,-122.431075,42.29,0.0,1.0,completed
RIDE00031217,DRV001324,PAS004753,2026-04-30 22:05:00,2026-04-30 23:46:00,37.323088,-121.891153,37.807106,-122.284553,144.84,30.0,1.0,completed
RIDE00031218,DRV001906,PAS004233,2026-04-30 11:47:00,2026-04-30 13:00:00,37.427548,-122.135099,37.788933,-122.434566,108.52,0.0,1.0,completed
RIDE00031219,DRV001982,PAS003948,2026-04-30 13:39:00,2026-04-30 15:35:00,37.320681,-121.89807,37.787296,-122.447726,161.54,22.0,1.0,completed
RIDE00031220,DRV001672,PAS002927,2026-04-30 17:32:00,2026-04-30 17:38:00,37.800755,-122.413561,37.78408,-122.403869,13.85,0.0,1.76,completed
RIDE00031221,DRV001468,PAS001500,2026-04-30 13:30:00,2026-04-30 13:51:00,37.79102,-122.425084,37.810477,-122.282389,31.06,6.0,1.0,completed
RIDE00031222,DRV000126,PAS000151,2026-04-30 17:26:00,2026-04-30 17:31:00,37.763967,-122.411715,37.765876,-122.425936,14.61,0.0,2.35,completed
RIDE00031223,DRV000749,PAS001914,2026-04-30 09:35:00,2026-04-30 09:41:00,37.78789,-122.402245,37.811223,-122.402865,8.84,0.0,1.0,completed
RIDE00031224,DRV000058,PAS001129,2026-04-30 07:07:00,2026-04-30 09:07:00,37.761579,-122.423327,37.373267,-122.069812,131.68,27.0,1.0,completed
RIDE00031225,DRV000274,PAS001782,2026-04-30 10:29:00,2026-04-30 12:25:00,37.333624,-121.891992,37.785842,-122.414021,156.58,0.0,1.0,completed
RIDE00031226,DRV001874,PAS003569,2026-04-30 16:39:00,2026-04-30 16:44:00,37.767112,-122.41381,37.791673,-122.42685,9.18,0.0,1.0,completed
RIDE00031227,DRV000756,PAS003124,2026-04-30 14:08:00,2026-04-30 14:13:00,37.394316,-122.092443,37.381155,-122.082239,7.01,0.0,1.0,completed
RIDE00031228,DRV000326,PAS004404,2026-04-30 15:56:00,2026-04-30 16:04:00,37.788715,-122.401534,37.79977,-122.43899,11.05,3.0,1.0,completed
RIDE00031229,DRV000441,PAS003601,2026-04-30 13:08:00,2026-04-30 14:44:00,37.343112,-121.886856,37.782998,-122.433375,151.44,0.0,1.0,completed
RIDE00031230,DRV000193,PAS003895,2026-04-30 15:58:00,2026-04-30 16:04:00,37.754953,-122.459454,37.771164,-122.44844,7.88,0.0,1.0,completed
RIDE00031231,DRV001319,PAS000868,2026-04-30 12:21:00,2026-04-30 13:43:00,37.856162,-122.279794,37.393379,-122.071548,122.7,0.0,1.0,completed
RIDE00031232,DRV000897,PAS003160,2026-04-30 09:29:00,2026-04-30 09:39:00,37.800341,-122.394416,37.775474,-122.426356,12.39,0.0,1.0,completed
RIDE00031233,DRV001540,PAS002531,2026-04-30 10:05:00,2026-04-30 10:23:00,37.77617,-122.400568,37.885857,-122.288798,35.3,0.0,1.0,completed
RIDE00031234,DRV000275,PAS003495,2026-04-30 09:34:00,2026-04-30 09:44:00,37.778586,-122.423771,37.784831,-122.393013,10.38,0.0,1.0,completed
RIDE00031235,DRV000747,PAS001249,2026-04-30 18:19:00,2026-04-30 18:24:00,37.778822,-122.404579,37.755897,-122.400048,8.52,0.0,1.0,completed
RIDE00031236,DRV001247,PAS003100,2026-04-30 18:30:00,2026-04-30 20:02:00,37.446388,-122.14347,37.774829,-122.447065,109.31,19.0,1.0,completed
RIDE00031237,DRV000193,PAS001512,2026-04-30 18:20:00,2026-04-30 19:05:00,37.817226,-122.266738,37.792071,-122.428586,41.36,0.0,1.0,completed
RIDE00031238,DRV000613,PAS003211,2026-04-30 19:04:00,2026-04-30 19:56:00,37.77564,-122.423818,37.883035,-122.266977,50.0,0.0,1.0,completed
RIDE00031239,DRV001914,PAS003878,2026-04-30 21:52:00,2026-04-30 21:58:00,37.776556,-122.438256,37.760289,-122.451258,8.04,0.0,1.0,completed
RIDE00031240,DRV001474,PAS001808,2026-04-30 11:17:00,2026-04-30 13:09:00,37.342284,-121.875805,37.793803,-122.397821,173.91,0.0,1.12,completed
RIDE00031241,DRV000094,PAS003575,2026-04-30 16:51:00,2026-04-30 16:56:00,37.759701,-122.395855,37.791741,-122.408874,10.55,2.0,1.0,completed
RIDE00031242,DRV000389,PAS000562,2026-04-30 04:33:00,2026-04-30 06:05:00,37.33181,-121.900409,37.761714,-122.434231,147.49,0.0,1.0,completed
RIDE00031243,DRV000559,PAS003028,2026-04-30 07:59:00,2026-04-30 08:08:00,37.760919,-122.422495,37.790268,-122.420145,10.92,0.0,1.0,completed
RIDE00031244,DRV000978,PAS004127,2026-04-30 08:11:00,2026-04-30 08:46:00,37.748957,-122.422525,37.799781,-122.261536,70.6,0.0,1.78,completed
RIDE00031245,DRV001568,PAS000465,2026-04-30 19:43:00,,37.796425,-122.273342,,,0.0,0.0,1.0,cancelled
RIDE00031246,DRV001379,PAS000132,2026-04-30 14:25:00,2026-04-30 15:54:00,37.766054,-122.43881,37.375702,-122.094872,121.85,12.0,1.0,completed
RIDE00031247,DRV000974,PAS003073,2026-04-30 07:45:00,2026-04-30 07:52:00,37.344098,-121.876126,37.335476,-121.888866,7.19,2.0,1.0,completed
RIDE00031248,DRV001526,PAS003458,2026-04-30 09:02:00,2026-04-30 09:07:00,37.781099,-122.425391,37.778984,-122.391759,9.19,0.0,1.0,completed
RIDE00031249,DRV001663,PAS002807,2026-04-30 08:08:00,2026-04-30 08:19:00,37.792758,-122.419821,37.797939,-122.419778,6.81,0.0,1.0,completed
RIDE00031250,DRV001532,PAS000506,2026-04-30 14:42:00,2026-04-30 14:56:00,37.811882,-122.405781,37.798525,-122.451244,14.16,3.0,1.0,completed
RIDE00031251,DRV000204,PAS000074,2026-04-30 13:29:00,2026-04-30 13:41:00,37.7824,-122.411627,37.782811,-122.431863,9.21,1.0,1.0,completed
RIDE00031252,DRV001238,PAS001123,2026-04-30 10:08:00,2026-04-30 10:33:00,37.872191,-122.273368,37.776855,-122.424498,39.73,0.0,1.0,completed
RIDE00031253,DRV001917,PAS001858,2026-04-30 11:43:00,2026-04-30 13:05:00,37.322489,-121.871266,37.761343,-122.397539,144.94,0.0,1.0,completed
RIDE00031254,DRV001969,PAS002460,2026-04-30 07:24:00,,37.804461,-122.285895,,,0.0,0.0,1.0,cancelled
RIDE00031255,DRV000164,PAS001981,2026-04-30 06:43:00,2026-04-30 07:49:00,37.751706,-122.445648,37.433811,-122.151912,124.7,0.0,1.26,completed
RIDE00031256,DRV001629,PAS001142,2026-04-30 12:36:00,2026-04-30 12:41:00,37.769488,-122.410049,37.791629,-122.414806,8.37,2.0,1.0,completed
RIDE00031257,DRV000025,PAS000297,2026-04-30 08:44:00,2026-04-30 09:01:00,37.752964,-122.419094,37.799444,-122.389957,17.69,0.0,1.0,completed
RIDE00031258,DRV000034,PAS003907,2026-04-30 12:53:00,2026-04-30 12:58:00,37.338373,-121.900381,37.348736,-121.885269,7.09,0.0,1.0,completed
RIDE00031259,DRV000501,PAS002104,2026-04-30 09:54:00,2026-04-30 11:34:00,37.34894,-121.893752,37.795027,-122.430659,152.47,26.0,1.0,completed
RIDE00031260,DRV001180,PAS001565,2026-04-30 08:55:00,2026-04-30 09:05:00,37.798304,-122.390239,37.802795,-122.400701,12.76,0.0,1.74,completed
RIDE00031261,DRV000120,PAS000561,2026-04-30 09:18:00,2026-04-30 09:46:00,37.778573,-122.423889,37.791952,-122.253361,37.25,6.0,1.0,completed
RIDE00031262,DRV001169,PAS000384,2026-04-30 20:46:00,2026-04-30 20:54:00,37.784107,-122.416326,37.810474,-122.398003,10.75,1.0,1.0,completed
RIDE00031263,DRV001731,PAS000561,2026-04-30 14:36:00,2026-04-30 14:54:00,37.815202,-122.274129,37.797448,-122.412209,29.41,0.0,1.0,completed
RIDE00031264,DRV001251,PAS000518,2026-04-30 13:22:00,2026-04-30 13:32:00,37.874233,-122.25524,37.793599,-122.258534,21.2,0.0,1.0,completed
RIDE00031265,DRV000089,PAS001475,2026-04-30 19:27:00,2026-04-30 19:32:00,37.81956,-122.413288,37.809824,-122.425003,6.61,0.0,1.0,completed
RIDE00031266,DRV001664,PAS000901,2026-04-30 14:26:00,2026-04-30 16:00:00,37.758023,-122.446346,37.324882,-121.873902,152.79,0.0,1.0,completed
RIDE00031267,DRV001313,PAS001742,2026-04-30 09:31:00,2026-04-30 09:36:00,37.795053,-122.404586,37.762308,-122.448063,13.24,0.0,1.0,completed
RIDE00031268,DRV001156,PAS003381,2026-04-30 08:51:00,2026-04-30 10:41:00,37.87466,-122.276243,37.426129,-122.153844,272.05,43.0,2.18,completed
RIDE00031269,DRV000843,PAS003612,2026-04-30 14:46:00,2026-04-30 14:51:00,37.785489,-122.394131,37.809567,-122.395913,8.69,2.0,1.0,completed
RIDE00031270,DRV000385,PAS004292,2026-04-30 16:50:00,2026-04-30 16:55:00,37.785636,-122.418383,37.793577,-122.451484,9.32,0.0,1.0,completed
RIDE00031271,DRV000763,PAS002616,2026-04-30 09:16:00,2026-04-30 09:46:00,37.884904,-122.259144,37.785157,-122.416598,42.52,7.0,1.0,completed
RIDE00031272,DRV000273,PAS002062,2026-04-30 05:09:00,2026-04-30 05:19:00,37.788886,-122.407472,37.746615,-122.421386,14.0,3.0,1.0,completed
RIDE00031273,DRV001192,PAS003910,2026-04-30 19:03:00,2026-04-30 19:08:00,37.794995,-122.273446,37.819372,-122.268776,8.8,1.0,1.0,completed
RIDE00031274,DRV001005,PAS002438,2026-04-30 05:31:00,2026-04-30 05:43:00,37.457188,-122.147968,37.435064,-122.134998,10.85,1.0,1.0,completed
RIDE00031275,DRV000541,PAS003996,2026-04-30 06:27:00,2026-04-30 07:42:00,37.37175,-122.07319,37.786334,-122.412504,121.16,21.0,1.0,completed
RIDE00031276,DRV000953,PAS001206,2026-04-30 20:24:00,2026-04-30 20:33:00,37.804917,-122.388697,37.777535,-122.454675,16.66,0.0,1.0,completed
RIDE00031277,DRV000047,PAS004876,2026-04-30 17:29:00,2026-04-30 19:29:00,37.755449,-122.437292,37.333733,-121.884317,156.88,0.0,1.0,completed
RIDE00031278,DRV000201,PAS003273,2026-04-30 12:03:00,2026-04-30 12:13:00,37.797679,-122.45342,37.786281,-122.423406,10.62,2.0,1.0,completed
RIDE00031279,DRV001275,PAS002852,2026-04-30 16:45:00,2026-04-30 17:59:00,37.778025,-122.403883,37.402978,-122.095359,111.82,16.0,1.0,completed
RIDE00031280,DRV001585,PAS001394,2026-04-30 18:24:00,2026-04-30 18:33:00,37.811084,-122.421144,37.78727,-122.453231,11.97,0.0,1.0,completed
RIDE00031281,DRV000204,PAS001277,2026-04-30 22:24:00,2026-04-30 22:29:00,37.789475,-122.400481,37.75579,-122.420198,11.22,1.0,1.0,completed
RIDE00031282,DRV000915,PAS001466,2026-04-30 17:16:00,,37.766313,-122.46382,,,0.0,0.0,1.0,cancelled
RIDE00031283,DRV000326,PAS003417,2026-04-30 17:50:00,2026-04-30 17:56:00,37.790521,-122.38184,37.76598,-122.399856,9.82,0.0,1.0,completed
RIDE00031284,DRV000575,PAS002296,2026-04-30 21:35:00,2026-04-30 22:53:00,37.764218,-122.403747,37.373243,-122.086913,116.32,0.0,1.0,completed
RIDE00031285,DRV000389,PAS000489,2026-04-30 20:53:00,2026-04-30 21:46:00,37.447895,-122.150781,37.747809,-122.451031,92.89,0.0,1.0,completed
RIDE00031286,DRV001132,PAS004890,2026-04-30 19:12:00,2026-04-30 19:17:00,37.348458,-121.891509,37.332788,-121.887245,7.12,0.0,1.0,completed
RIDE00031287,DRV001220,PAS004158,2026-04-30 09:37:00,2026-04-30 09:42:00,37.784486,-122.398708,37.776797,-122.372359,8.31,0.0,1.0,completed
RIDE00031288,DRV000979,PAS002805,2026-04-30 18:08:00,2026-04-30 18:18:00,37.864411,-122.27944,37.878245,-122.28495,8.32,0.0,1.0,completed
RIDE00031289,DRV000399,PAS000279,2026-04-30 09:00:00,2026-04-30 09:11:00,37.79844,-122.438217,37.805011,-122.410789,10.21,0.0,1.0,completed
RIDE00031290,DRV000260,PAS003862,2026-04-30 09:32:00,2026-04-30 09:43:00,-72.88112234679636,-122.287033,37.804205,-122.265306,9.18,0.0,1.0,completed
RIDE00031291,DRV000538,PAS002015,2026-04-30 10:23:00,2026-04-30 10:28:00,37.777104,-122.395995,37.775198,-122.431407,9.46,0.0,1.0,completed
RIDE00031292,DRV000264,PAS001972,2026-04-30 16:47:00,2026-04-30 17:21:00,37.401981,-122.083806,37.347406,-121.875356,46.64,0.0,1.0,completed
RIDE00031293,DRV000555,PAS003291,2026-04-30 19:27:00,2026-04-30 19:36:00,37.759339,-122.404866,37.767395,-122.416455,7.57,0.0,1.0,completed
RIDE00031294,DRV000041,PAS002506,2026-04-30 18:02:00,2026-04-30 18:10:00,37.77792,-122.4425,37.782942,-122.45022,6.44,0.0,1.0,completed
RIDE00031295,DRV001367,PAS001417,2026-04-30 19:28:00,2026-04-30 19:33:00,37.790482,-122.39102,37.7901,-122.424191,9.1,1.0,1.0,completed
RIDE00031296,DRV001292,PAS002123,2026-04-30 08:42:00,2026-04-30 10:42:00,37.328249,-121.898437,37.801918,-122.434511,162.32,40.0,1.0,completed
RIDE00031297,DRV001995,PAS003235,2026-04-30 08:45:00,2026-04-30 08:50:00,37.794475,-122.413675,37.773104,-122.397245,8.87,0.0,1.0,completed
RIDE00031298,DRV000979,PAS004198,2026-04-30 00:49:00,2026-04-30 01:22:00,37.451464,-122.155165,37.320281,-121.868877,63.5,0.0,1.0,completed
RIDE00031299,DRV001284,PAS004420,2026-04-30 05:19:00,2026-04-30 05:24:00,37.804117,-122.389458,37.780472,-122.415824,10.13,2.0,1.0,completed
RIDE00031300,DRV000376,PAS002038,2026-04-30 17:41:00,2026-04-30 17:46:00,37.774905,-122.458342,37.761356,-122.432761,18.0,0.0,2.06,completed
RIDE00031301,DRV000864,PAS003267,2026-04-30 16:56:00,2026-04-30 18:36:00,37.778964,-122.401235,37.321877,-121.869518,153.5,24.0,1.0,completed
RIDE00031302,DRV001726,PAS001122,2026-04-30 07:21:00,2026-04-30 07:58:00,37.809698,-122.425441,37.793248,-122.253474,40.23,0.0,1.0,completed
RIDE00031303,DRV000919,PAS004320,2026-04-30 17:27:00,2026-04-30 17:35:00,37.382613,-122.100114,37.382356,-122.072483,9.17,0.0,1.0,completed
